"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"06/02/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"9480";"654,16";"0,00";"654,16"
"EPTC";"06/02/2017";"CNPJ";"92922137000111";"GARAGEM SANTA TEREZINHA";"CON:1/2012";"ALUGUEIS";"1";"11.980,33";"0,00";"11.980,33"
"EPTC";"06/02/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"1";"33.582,89";"0,00";"33.582,89"
"EPTC";"06/02/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"1";"7.614,27";"1.055,86";"6.558,41"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"55475";"126,49";"0,00";"126,49"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"55476";"143,25";"0,00";"143,25"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"55477";"275,04";"0,00";"275,04"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"55478";"189,09";"0,00";"189,09"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189045";"41.743,34";"0,00";"41.743,34"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189046";"742.589,09";"0,00";"742.589,09"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189050";"5.414,85";"0,00";"5.414,85"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189051";"26.094,42";"0,00";"26.094,42"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189095";"34.062,08";"0,00";"34.062,08"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189096";"354,24";"0,00";"354,24"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"189890";"50,61";"0,00";"50,61"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"209506";"378,18";"0,00";"378,18"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"220505";"5.529,45";"0,00";"5.529,45"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"255380";"360,99";"0,00";"360,99"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"255383";"721,98";"0,00";"721,98"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"270339";"1.254,87";"0,00";"1.254,87"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"270458";"531,46";"0,00";"531,46"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"270545";"243,52";"0,00";"243,52"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"286581";"618,84";"0,00";"618,84"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"286723";"687,60";"0,00";"687,60"
"EPTC";"06/02/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"302045";"498,51";"0,00";"498,51"
"EPTC";"06/02/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"984";"66,30";"0,00";"66,30"
"EPTC";"08/02/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"1";"38.479,08";"0,00";"38.479,08"
"EPTC";"08/02/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"1";"16.965,07";"0,00";"16.965,07"
"EPTC";"09/02/2017";"CNPJ";"13672891000174";"PRETA TRANSPORTES LTDA - ME";"CON:21/2012";"LOCACAO DE VEICULOS";"12";"5.643,56";"243,24";"5.400,32"
"EPTC";"09/02/2017";"CNPJ";"13338681000144";"COMERCIAL SPONCHIADO LTDA.";"O.C:105542";"OUTRAS ENTRADAS";"4029";"270,00";"0,00";"270,00"
"EPTC";"09/02/2017";"CNPJ";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR";"O.C:105313";"MATERIAL MEDICO E FARMACEUTICOS";"12140";"368,40";"0,00";"368,40"
"EPTC";"09/02/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"990";"47,80";"0,00";"47,80"
"EPTC";"09/02/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"11";"50.804,85";"9.729,13";"41.075,72"
"EPTC";"09/02/2017";"CNPJ";"87339347000141";"METALICA INDUSTRIA E COM. DE METAIS LTDA";"O.C:105259";"MANUTENCAO E CONSERVACAO";"1914";"1.233,00";"0,00";"1.233,00"
"EPTC";"09/02/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"7";"7.391,58";"283,84";"7.107,74"
"EPTC";"09/02/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"483364";"15.369,25";"0,00";"15.369,25"
"EPTC";"10/02/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"1";"117.004,24";"15.386,06";"101.618,18"
"EPTC";"10/02/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"1";"116.262,30";"57.338,02";"58.924,28"
"EPTC";"10/02/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"1";"52.043,11";"0,00";"52.043,11"
"EPTC";"13/02/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"9512";"5.040,00";"0,00";"5.040,00"
"EPTC";"13/02/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"16585";"250,00";"0,00";"250,00"
"EPTC";"13/02/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"25047";"3.624,80";"0,00";"3.624,80"
"EPTC";"13/02/2017";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:14/2012";"MATERIAL DE EXPEDIENTE";"54";"2.954,20";"240,76";"2.713,44"
"EPTC";"13/02/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"27";"7.722,00";"386,10";"7.335,90"
"EPTC";"13/02/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"16034";"4.527,08";"0,00";"4.527,08"
"EPTC";"13/02/2017";"CNPJ";"83413591000318";"DICAPEL PAPEIS E EMBALAGENS LTDA";"O.C:104630";"MATERIAL DE CONSUMO";"109164";"6.255,00";"0,00";"6.255,00"
"EPTC";"13/02/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"4";"1.974,20";"160,89";"1.813,31"
"EPTC";"13/02/2017";"CNPJ";"94978236000140";"ANTUNES COMERCIAL LTDA";"O.C:104671";"MATERIAL ELETRICO";"4385";"116,75";"0,00";"116,75"
"EPTC";"14/02/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"9";"4.900,00";"399,35";"4.500,65"
"EPTC";"15/02/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"11";"1.272,54";"0,00";"1.272,54"
"EPTC";"15/02/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"12";"9.788,46";"0,00";"9.788,46"
"EPTC";"15/02/2017";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"13845213";"3.790,00";"0,00";"3.790,00"
"EPTC";"15/02/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"1";"240.490,98";"57.338,02";"183.152,96"
"EPTC";"15/02/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"776513";"652.771,40";"0,00";"652.771,40"
"EPTC";"16/02/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"6";"2.316,40";"258,28";"2.058,12"
"EPTC";"16/02/2017";"CNPJ";"4567417000191";"LMV TRANSPORTES LTDA.";"CON:22/2012";"LOCACAO DE VEICULOS";"1867";"14.728,72";"627,44";"14.101,28"
"EPTC";"16/02/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"17610";"434,89";"0,00";"434,89"
"EPTC";"16/02/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"17611";"52,50";"0,00";"52,50"
"EPTC";"16/02/2017";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"84";"4.171,76";"208,59";"3.963,17"
"EPTC";"17/02/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"25056";"57,60";"0,00";"57,60"
"EPTC";"17/02/2017";"CNPJ";"94038874000181";"CASA DO MECANICO LTDA.";"O.C:104734";"MATERIAL DE SINALIZACAO VIARIA";"23595";"120,00";"0,00";"120,00"
"EPTC";"17/02/2017";"CNPJ";"94038874000181";"CASA DO MECANICO LTDA.";"O.C:104734";"MATERIAL DE SINALIZACAO VIARIA";"23597";"55,00";"0,00";"55,00"
"EPTC";"17/02/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"17612";"16.264,00";"0,00";"16.264,00"
"EPTC";"20/02/2017";"CNPJ";"7278378000109";"SIMONE CAMPOS & CAMPOS SEGURANÇA E SINAL";"O.C:105520";"MATERIAL DE SINALIZACAO VIARIA";"37650";"1.539,00";"0,00";"1.539,00"
"EPTC";"20/02/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"75";"22.196,30";"443,92";"21.752,38"
"EPTC";"20/02/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"93172";"7.061,16";"0,00";"7.061,16"
"EPTC";"20/02/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"792";"159.489,98";"3.189,79";"156.300,19"
"EPTC";"20/02/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"1053";"923,40";"0,00";"923,40"
"EPTC";"20/02/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"UNIFORMES";"6552";"913,80";"0,00";"913,80"
"EPTC";"21/02/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"492009";"21.205,16";"0,00";"21.205,16"
"EPTC";"21/02/2017";"CNPJ";"662270000320";"INMETRO";"O.C:105560";"MANUTENCAO DE EQUIPAMENTOS";"34307";"2.400,51";"0,00";"2.400,51"
"EPTC";"22/02/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"9542";"7.560,00";"0,00";"7.560,00"
"EPTC";"22/02/2017";"CNPJ";"12492619000140";"1001 MATERIAIS DE CONSTRUÇÃO LTDA";"O.C:105510";"OUTRAS ENTRADAS";"2606";"135,00";"0,00";"135,00"
"EPTC";"23/02/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"537363";"300.000,00";"0,00";"300.000,00"
"EPTC";"23/02/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"534";"2.599,42";"276,83";"2.322,59"
"EPTC";"23/02/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"535";"1.431,45";"152,43";"1.279,02"
"EPTC";"23/02/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"536";"2.466,50";"262,70";"2.203,80"
"EPTC";"23/02/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"537";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"24/02/2017";"CNPJ";"5120541000177";"PACTUM DISTR. DE INFORMATICA LTDA";"O.C:105567";"MATERIAL DE EXPEDIENTE";"10139";"232,50";"0,00";"232,50"
"EPTC";"24/02/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"201700068";"969,00";"0,00";"969,00"
"EPTC";"24/02/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"48";"6.737,50";"336,88";"6.400,62"
"EPTC";"01/03/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"62";"3.596,40";"179,82";"3.416,58"
"EPTC";"01/03/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"77";"3,92";"0,00";"3,92"
"EPTC";"01/03/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1220";"1.366,44";"0,00";"1.366,44"
"EPTC";"01/03/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1221";"870,92";"0,00";"870,92"
"EPTC";"01/03/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1868";"287,71";"0,00";"287,71"
"EPTC";"01/03/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"1869";"287,71";"0,00";"287,71"
"EPTC";"01/03/2017";"CNPJ";"3696188000142";"DAROS SUPRIMENTOS P/ INFORM.E ESCR. LTDA";"O.C:104627";"MATERIAL DE EXPEDIENTE";"10029";"118,80";"0,00";"118,80"
"EPTC";"01/03/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"2";"9.981,96";"1.828,29";"8.153,67"
"EPTC";"01/03/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"2";"9.981,96";"1.828,29";"8.153,67"
"EPTC";"01/03/2017";"CNPJ";"4109859000194";"CARLOS CHAGAS MED. E SEG. DO TRAB. LTDA";"CON:34/2015";"EXAMES";"766";"46,50";"0,93";"45,57"
"EPTC";"01/03/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27396";"24.853,66";"0,00";"24.853,66"
"EPTC";"01/03/2017";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"117";"825,07";"23,02";"802,05"
"EPTC";"01/03/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"537363";"45.615,49";"0,00";"45.615,49"
"EPTC";"01/03/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"537364";"2.422,78";"0,00";"2.422,78"
"EPTC";"01/03/2017";"CNPJ";"17766803000154";"PATRICIA M. MULLER";"O.C:105470";"OUTRAS ENTRADAS";"11874";"40,79";"0,00";"40,79"
"EPTC";"01/03/2017";"CNPJ";"17766803000154";"PATRICIA M. MULLER";"O.C:105470";"OUTRAS ENTRADAS";"11875";"40,79";"0,00";"40,79"
"EPTC";"01/03/2017";"CNPJ";"3145819000135";"N.J.L NEUBARTH E CIA LTDA";"O.C:104700";"MATERIAL DE EXPEDIENTE";"6360";"39,52";"0,00";"39,52"
"EPTC";"01/03/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"13";"1.367,77";"152,51";"1.215,26"
"EPTC";"01/03/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"2";"57.944,72";"0,00";"57.944,72"
"EPTC";"02/03/2017";"CNPJ";"570460000155";"AMATO PAISAGISMO LTDA.";"CON:28/2016";"MANUTENCAO E CONSERVACAO";"10";"7.916,72";"306,38";"7.610,34"
"EPTC";"02/03/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"10";"3.886,85";"316,76";"3.570,09"
"EPTC";"02/03/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"72";"2.613,92";"0,00";"2.613,92"
"EPTC";"02/03/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"16184";"687,00";"0,00";"687,00"
"EPTC";"03/03/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"78";"2.334,30";"116,72";"2.217,58"
"EPTC";"03/03/2017";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"79";"3.275,00";"163,75";"3.111,25"
"EPTC";"03/03/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"2";"10.419,86";"0,00";"10.419,86"
"EPTC";"03/03/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"2";"8.517,21";"1.171,76";"7.345,45"
"EPTC";"03/03/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"2";"35.903,38";"0,00";"35.903,38"
"EPTC";"03/03/2017";"CNPJ";"92922137000111";"GARAGEM SANTA TEREZINHA";"CON:1/2012";"ALUGUEIS";"2";"10.026,81";"0,00";"10.026,81"
"EPTC";"06/03/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"36";"3.191,14";"137,53";"3.053,61"
"EPTC";"06/03/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"35";"386,52";"0,00";"386,52"
"EPTC";"06/03/2017";"CNPJ";"18573945000168";"ECOTEX INDUSTRIA E COMERCIO LTDA";"O.C:105399";"OUTRAS ENTRADAS";"985";"1.188,55";"0,00";"1.188,55"
"EPTC";"06/03/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"77";"325,00";"16,25";"308,75"
"EPTC";"07/03/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"2";"39.126,31";"0,00";"39.126,31"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381600";"39.947,18";"0,00";"39.947,18"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381617";"227,77";"0,00";"227,77"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381698";"308.000,25";"0,00";"308.000,25"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381700";"3.494,42";"0,00";"3.494,42"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381729";"3.798,99";"0,00";"3.798,99"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381731";"22.622,04";"0,00";"22.622,04"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"382219";"1.024,70";"0,00";"1.024,70"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"382261";"694,05";"0,00";"694,05"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"382351";"429,75";"0,00";"429,75"
"EPTC";"07/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"381594";"728.771,78";"0,00";"728.771,78"
"EPTC";"07/03/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"2";"16.965,07";"0,00";"16.965,07"
"EPTC";"08/03/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"31";"464,45";"0,00";"464,45"
"EPTC";"08/03/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"109";"325,00";"16,25";"308,75"
"EPTC";"08/03/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"114";"325,00";"16,25";"308,75"
"EPTC";"08/03/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"120";"325,00";"16,25";"308,75"
"EPTC";"08/03/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"67";"500,00";"25,00";"475,00"
"EPTC";"10/03/2017";"CNPJ";"4567417000191";"LMV TRANSPORTES LTDA.";"CON:22/2012";"LOCACAO DE VEICULOS";"1868";"14.728,72";"627,44";"14.101,28"
"EPTC";"10/03/2017";"CNPJ";"13672891000174";"PRETA TRANSPORTES LTDA - ME";"CON:21/2012";"LOCACAO DE VEICULOS";"23";"5.643,56";"243,24";"5.400,32"
"EPTC";"10/03/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"1942";"67.991,56";"0,00";"67.991,56"
"EPTC";"10/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"404567";"154,71";"0,00";"154,71"
"EPTC";"10/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"382216";"38.905,96";"0,00";"38.905,96"
"EPTC";"10/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"389005";"4.228,74";"0,00";"4.228,74"
"EPTC";"10/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"411887";"1.095,38";"0,00";"1.095,38"
"EPTC";"10/03/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"411906";"763,04";"0,00";"763,04"
"EPTC";"13/03/2017";"CNPJ";"4567417000191";"LMV TRANSPORTES LTDA.";"CON:22/2012";"LOCACAO DE VEICULOS";"1869";"490,95";"20,91";"470,04"
