"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000001788";"2.131,31";"106,56";"2.024,75"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000001789";"1.101,91";"55,09";"1.046,82"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003821";"112,79";"0,00";"112,79"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003833";"309,60";"0,00";"309,60"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003900";"928,05";"0,00";"928,05"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003901";"567,17";"0,00";"567,17"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003902";"901,29";"0,00";"901,29"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003903";"757,27";"0,00";"757,27"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003904";"875,28";"0,00";"875,28"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003905";"372,73";"0,00";"372,73"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003906";"239,14";"0,00";"239,14"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003907";"822,82";"0,00";"822,82"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003908";"134,95";"0,00";"134,95"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003909";"225,91";"0,00";"225,91"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003910";"689,55";"0,00";"689,55"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003911";"387,00";"0,00";"387,00"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003912";"324,89";"0,00";"324,89"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003913";"3.347,28";"0,00";"3.347,28"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003914";"1.370,85";"0,00";"1.370,85"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003915";"427,69";"0,00";"427,69"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003916";"285,55";"0,00";"285,55"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003917";"217,62";"0,00";"217,62"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003918";"837,90";"0,00";"837,90"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003919";"351,63";"0,00";"351,63"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003920";"1.214,17";"0,00";"1.214,17"
"EPTC";"09/01/2014";"CNPJ";"91955146000146";"LISAMAR COMERCIO E SERVICOS LTDA";"CON:000021/2011";"MANUTENCAO DE VEICULOS";"000003921";"1.889,46";"0,00";"1.889,46"
"EPTC";"10/01/2014";"CNPJ";"89150726000114";"COM.DE PRODUTOS COLONIAIS ALCIONE LTDA.";"O.C:00017296";"OUTRAS DESPESAS";"000020046";"747,15";"0,00";"747,15"
"EPTC";"10/01/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017259";"MATERIAL DE SINALIZACAO VIARIA";"000000918";"69.728,00";"0,00";"69.728,00"
"EPTC";"10/01/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017259";"MATERIAL DE SINALIZACAO VIARIA";"000000919";"22.860,00";"0,00";"22.860,00"
"EPTC";"10/01/2014";"CNPJ";"92817709000100";"CB COMERCIAL DE BATERIAS LTDA.";"O.C:00017259";"MATERIAL DE SINALIZACAO VIARIA";"000000920";"28.500,00";"0,00";"28.500,00"
"EPTC";"10/01/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00017207";"MATERIAL DE SINALIZACAO VIARIA";"000001131";"19.932,00";"0,00";"19.932,00"
"EPTC";"10/01/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00017255";"MATERIAL DE SINALIZACAO VIARIA";"000001132";"9.960,06";"0,00";"9.960,06"
"EPTC";"10/01/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00017255";"MATERIAL DE SINALIZACAO VIARIA";"000001133";"28.170,00";"0,00";"28.170,00"
"EPTC";"10/01/2014";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00017255";"MATERIAL DE SINALIZACAO VIARIA";"000001134";"10.850,00";"0,00";"10.850,00"
"EPTC";"10/01/2014";"CNPJ";"2403957000104";"FUNDACAO THIAGO GONZAGA";"CON:000002/2013";"OUTROS SERVICOS PRESTADOS PJ";"000000006";"10.000,00";"0,00";"10.000,00"
"EPTC";"10/01/2014";"CNPJ";"2403957000104";"FUNDACAO THIAGO GONZAGA";"CON:000002/2013";"OUTROS SERVICOS PRESTADOS PJ";"000000007";"10.000,00";"0,00";"10.000,00"
"EPTC";"10/01/2014";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:000015/2011";"SERVICOS MANUTENCAO REDE/MICRO";"000005473";"14.926,97";"0,00";"14.926,97"
"EPTC";"10/01/2014";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:000015/2011";"SERVICOS MANUTENCAO REDE/MICRO";"000014969";"10.663,36";"0,00";"10.663,36"
"EPTC";"10/01/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000014/2011";"SERVICOS DE INFORMATICA";"000045313";"275,59";"0,00";"275,59"
"EPTC";"10/01/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000014/2011";"SERVICOS DE INFORMATICA";"000225308";"14.792,80";"0,00";"14.792,80"
"EPTC";"10/01/2014";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:000008/2012";"SERVICOS DE INFORMATICA";"000225430";"350,75";"0,00";"350,75"
"EPTC";"10/01/2014";"CNPJ";"13653777000105";"VAP CARGO TRANSPORTES E LOGISTICA LTDA.";"O.C:00017336";"OUTRAS DESPESAS";"000001840";"1.900,00";"0,00";"1.900,00"
"EPTC";"13/01/2014";"CNPJ";"87956561000147";"SIJ-SERVICO DE INF.JUDICIARIAS LTDA";"CON:000025/2012";"OUTROS SERVICOS PRESTADOS PJ";"000751645";"1.180,00";"59,00";"1.121,00"
"EPTC";"13/01/2014";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00017199";"MATERIAL DE SINALIZACAO VIARIA";"000000522";"7.617,50";"0,00";"7.617,50"
"EPTC";"13/01/2014";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:000028/2010";"EQUIPAMENTOS DE INFORMATICA";"000005523";"40.124,53";"0,00";"40.124,53"
"EPTC";"13/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000169";"16.857,00";"0,00";"16.857,00"
"EPTC";"13/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000170";"10.540,00";"0,00";"10.540,00"
"EPTC";"13/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000171";"9.444,00";"0,00";"9.444,00"
"EPTC";"13/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000172";"4.216,00";"0,00";"4.216,00"
"EPTC";"13/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000173";"7.903,50";"0,00";"7.903,50"
"EPTC";"13/01/2014";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000010/2011";"PROCEMPA";"000100403";"102.730,00";"0,00";"102.730,00"
"EPTC";"13/01/2014";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:000030/2011";"PROPAGANDA E PUBLICIDADE";"000094871";"2.548,80";"15,29";"2.533,51"
"EPTC";"13/01/2014";"CNPJ";"12270664000150";"DIONER DA SILVA MELO";"O.C:00017261";"MATERIAL DE SINALIZACAO VIARIA";"000000061";"31.125,24";"0,00";"31.125,24"
"EPTC";"13/01/2014";"CNPJ";"1808151000133";"HORA PARK SIST. EST. ROTATIVO LTDA";"CON:000011/2013";"MANUTENCAO E CONSERVACAO";"000000247";"60.751,47";"3.037,57";"57.713,90"
"EPTC";"13/01/2014";"CNPJ";"1808151000133";"HORA PARK SIST. EST. ROTATIVO LTDA";"CON:000011/2013";"MANUTENCAO E CONSERVACAO";"000000248";"24.852,88";"1.242,64";"23.610,24"
"EPTC";"13/01/2014";"CNPJ";"1808151000133";"HORA PARK SIST. EST. ROTATIVO LTDA";"CON:000011/2013";"MANUTENCAO E CONSERVACAO";"000000249";"5.318,06";"265,90";"5.052,16"
"EPTC";"13/01/2014";"CNPJ";"5454564000118";"ABCARD COM. E SERV. GRAFICOS E AUTOM LTA";"CON:000039/2010";"MATERIAL DE CONSUMO";"004116960";"285,90";"0,00";"285,90"
"EPTC";"13/01/2014";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:000027/2008";"IMPRESSOS";"000022923";"2.478,00";"123,90";"2.354,10"
"EPTC";"13/01/2014";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:000027/2008";"IMPRESSOS";"000022924";"1.102,00";"55,10";"1.046,90"
"EPTC";"13/01/2014";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:00017273";"MATERIAL DE LIMPEZA";"000014577";"6.400,80";"0,00";"6.400,80"
"EPTC";"13/01/2014";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00017272";"MATERIAL DE LIMPEZA";"000007972";"648,00";"0,00";"648,00"
"EPTC";"13/01/2014";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:000009/2009";"SERVICOS MANUTENCAO REDE/MICRO";"000000301";"840,90";"29,42";"811,48"
"EPTC";"13/01/2014";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00017257";"MATERIAL DE SINALIZACAO VIARIA";"000001204";"2.237,37";"0,00";"2.237,37"
"EPTC";"13/01/2014";"CNPJ";"7566796000193";"BR MATERIAIS DE LIMPEZA LTDA";"O.C:00017192";"MATERIAL DE LIMPEZA";"000016641";"5.676,75";"0,00";"5.676,75"
"EPTC";"13/01/2014";"CNPJ";"8606524000132";"PROTEPAR AR CONDICIONADO LTDA";"CON:000017/2012";"MANUTENCAO E CONSERVACAO";"000000617";"5.758,16";"287,90";"5.470,26"
"EPTC";"13/01/2014";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:000019/2012";"OUTROS SERVICOS PRESTADOS PJ";"000000020";"22.525,39";"450,50";"22.074,89"
"EPTC";"13/01/2014";"CNPJ";"12202593000158";"PETTYPOA IND.E COM. DE ART. DO VESTUARIO";"O.C:00017219";"UNIFORMES";"000000264";"3.072,00";"0,00";"3.072,00"
"EPTC";"14/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000419210";"2.131,23";"0,00";"2.131,23"
"EPTC";"14/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000440587";"610,64";"0,00";"610,64"
"EPTC";"14/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000440691";"882,00";"0,00";"882,00"
"EPTC";"14/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000471905";"1.398,05";"0,00";"1.398,05"
"EPTC";"14/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017328";"VIAGENS E DIARIAS";"000094814";"1.517,44";"0,00";"1.517,44"
"EPTC";"14/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017328";"VIAGENS E DIARIAS";"000094920";"763,07";"0,00";"763,07"
"EPTC";"15/01/2014";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:000030/2011";"PROPAGANDA E PUBLICIDADE";"000094920";"1.232,00";"7,39";"1.224,61"
"EPTC";"15/01/2014";"CNPJ";"73471963000651";"SENAT-SERVICO NACIONAL DE APREND.TRANSP.";"O.C:00017051";"CURSOS/TREINAMENTOS";"000072824";"350,00";"0,00";"350,00"
"EPTC";"15/01/2014";"CNPJ";"73471963000651";"SENAT-SERVICO NACIONAL DE APREND.TRANSP.";"O.C:00017238";"CURSOS/TREINAMENTOS";"000072825";"700,00";"0,00";"700,00"
"EPTC";"15/01/2014";"CNPJ";"73471963000651";"SENAT-SERVICO NACIONAL DE APREND.TRANSP.";"O.C:00017286";"CURSOS/TREINAMENTOS";"000072827";"110,00";"0,00";"110,00"
"EPTC";"15/01/2014";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:000010/2010";"SERVICOS DE INFORMATICA";"000001762";"4.255,00";"148,92";"4.106,08"
"EPTC";"15/01/2014";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000010/2011";"PROCEMPA";"000484817";"299,90";"0,00";"299,90"
"EPTC";"15/01/2014";"CNPJ";"4281402000162";"VIGILANCIA ASGARRAS S/C LTDA";"CON:000002/2011";"SERVICO DE VIGILANCIA";"000009764";"192.522,36";"36.868,02";"155.654,34"
"EPTC";"15/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017322";"VIAGENS E DIARIAS";"000089396";"1.981,00";"0,00";"1.981,00"
"EPTC";"15/01/2014";"CNPJ";"40432544000147";"CLARO S.A";"CON:000013/2010";"TELEFONE";"015012014";"7.783,70";"0,00";"7.783,70"
"EPTC";"15/01/2014";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:000015/2013";"OUTROS SERVICOS PRESTADOS PJ";"000000120";"524,00";"7,86";"516,14"
"EPTC";"15/01/2014";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:000015/2013";"OUTROS SERVICOS PRESTADOS PJ";"000000121";"724,00";"10,86";"713,14"
"EPTC";"15/01/2014";"CNPJ";"40432544000147";"CLARO S.A";"CON:000013/2010";"TELEFONE";"015012014";"1.105,73";"0,00";"1.105,73"
"EPTC";"15/01/2014";"CNPJ";"40432544000147";"CLARO S.A";"CON:000013/2010";"TELEFONE";"015012014";"2.127,12";"0,00";"2.127,12"
"EPTC";"16/01/2014";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:000024/2010";"MANUTENCAO E CONSERVACAO";"000003874";"1.051,28";"52,56";"998,72"
"EPTC";"16/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000570629";"705,60";"0,00";"705,60"
"EPTC";"16/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000571186";"627.634,25";"0,00";"627.634,25"
"EPTC";"16/01/2014";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:00017306";"MANUTENCAO E CONSERVACAO";"000013011";"399,36";"0,00";"399,36"
"EPTC";"16/01/2014";"CNPJ";"92821701000100";"ZERO HORA EDIT.JORNAL.S/A";"O.C:00017311";"PROPAGANDA E PUBLICIDADE";"000296860";"1.702,00";"0,00";"1.702,00"
"EPTC";"17/01/2014";"CNPJ";"94934502000133";"FRANCISCO E A FONTE";"O.C:00017220";"UNIFORMES";"004040793";"6.189,75";"0,00";"6.189,75"
"EPTC";"17/01/2014";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:000014/2012";"MATERIAL DE EXPEDIENTE";"000001370";"2.388,76";"83,60";"2.305,16"
"EPTC";"17/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000635500";"16.487,24";"0,00";"16.487,24"
"EPTC";"17/01/2014";"CNPJ";"6061515000188";"TESC - SISTEMAS DE CONTROLE LTDA.";"O.C:00017242";"OUTROS SERVICOS PRESTADOS PJ";"000003639";"86.996,00";"0,00";"86.996,00"
"EPTC";"17/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017326";"VIAGENS E DIARIAS";"000091929";"1.271,04";"0,00";"1.271,04"
"EPTC";"17/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017326";"VIAGENS E DIARIAS";"000094189";"184,50";"0,00";"184,50"
"EPTC";"17/01/2014";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00017272";"MATERIAL DE LIMPEZA";"000008031";"2.031,40";"0,00";"2.031,40"
"EPTC";"17/01/2014";"CNPJ";"8750730000111";"BATERIAS SULRIOGRANDENSE LTDA";"O.C:00017308";"MAQUINAS E EQUIPAMENTOS";"000002375";"2.403,50";"0,00";"2.403,50"
"EPTC";"20/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000175";"6.585,00";"0,00";"6.585,00"
"EPTC";"20/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000178";"11.350,00";"0,00";"11.350,00"
"EPTC";"20/01/2014";"CNPJ";"91967448000134";"PSICOARTES PAINEIS LTDA";"O.C:00017260";"OBRAS E SINALIZACAO";"000000179";"12.644,00";"0,00";"12.644,00"
"EPTC";"20/01/2014";"CNPJ";"10976881000134";"S.S. COMERCIO DE EPIS LTDA";"O.C:00017278";"UNIFORMES";"000006225";"850,00";"0,00";"850,00"
"EPTC";"20/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000657000";"767,59";"0,00";"767,59"
"EPTC";"20/01/2014";"CNPJ";"45985371000108";"3M DO BRASIL LTDA.";"O.C:00017266";"MATERIAL DE CONSUMO";"000967191";"20.613,00";"0,00";"20.613,00"
"EPTC";"20/01/2014";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000698083";"4.891,57";"0,00";"4.891,57"
"EPTC";"20/01/2014";"CNPJ";"97446843000158";"CSP CONTROLE E AUTOMACAO LTDA";"CON:000006/2010";"LOCACAO DE EQUIPAMENTOS";"000000326";"33.179,26";"0,00";"33.179,26"
"EPTC";"20/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017324";"VIAGENS E DIARIAS";"000091930";"1.020,42";"0,00";"1.020,42"
"EPTC";"20/01/2014";"CNPJ";"1802239000148";"SHOPPING TOUR-CAMBIO E TURISMO LTDA.";"O.C:00017324";"VIAGENS E DIARIAS";"000094916";"1.097,20";"0,00";"1.097,20"
"EPTC";"20/01/2014";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:000020/2011";"LOCACAO DE EQUIPAMENTOS";"000001742";"103.149,31";"5.157,46";"97.991,85"
"EPTC";"20/01/2014";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:000027/2010";"LOCACAO DE EQUIPAMENTOS";"000001743";"243.411,61";"12.170,58";"231.241,03"
"EPTC";"20/01/2014";"CNPJ";"8804177000152";"SINALCOR PROD.P/SINALIZACAO E SEG. LTDA";"O.C:00017295";"MATERIAL DE SINALIZACAO VIARIA";"000000281";"11.088,00";"0,00";"11.088,00"
"EPTC";"20/01/2014";"CNPJ";"87883807000106";"MBM SEGURADORA S.A.";"CON:000019/2009";"SEGURO DE VIDA";"000000005";"5.775,00";"0,00";"5.775,00"
"EPTC";"20/01/2014";"CNPJ";"10233938000105";"PANDA TRABALHO EM ALTURA LTDA";"CON:000013/2013";"MANUTENCAO E CONSERVACAO";"000000055";"32.838,82";"4.883,13";"27.955,69"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001344";"2.937,18";"0,00";"2.937,18"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001345";"1.731,34";"0,00";"1.731,34"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001346";"503,50";"0,00";"503,50"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001347";"1.144,43";"0,00";"1.144,43"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001348";"112,41";"0,00";"112,41"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001349";"519,61";"0,00";"519,61"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001350";"283,79";"0,00";"283,79"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001351";"114,30";"0,00";"114,30"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001352";"189,09";"0,00";"189,09"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001353";"180,67";"0,00";"180,67"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001354";"144,41";"0,00";"144,41"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001355";"112,41";"0,00";"112,41"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001356";"256,24";"0,00";"256,24"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001357";"96,00";"0,00";"96,00"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001358";"320,00";"0,00";"320,00"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001359";"93,53";"0,00";"93,53"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001360";"39,64";"0,00";"39,64"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001361";"3.118,07";"0,00";"3.118,07"
"EPTC";"20/01/2014";"CNPJ";"3703929000175";"SULMARCAS CENTRO AUTOMOTIVO LTDA";"CON:000022/2011";"MANUTENCAO DE VEICULOS";"000001362";"2.222,08";"0,00";"2.222,08"
